soldierId,bestSoldierPerc
320606,0.321407666666666
320607,0.321284
320608,0.431764333333333
320609,0.366072222222222
320610,0.836019666666667
320611,0.662719666666666
320612,0.949709644444444
320613,0.316912333333333
320614,0.919137
320615,0.657191333333334
320616,0.325251444444444
320617,0.843814333333334
320618,0.750288
320619,0.446457
320620,0.874901694444444
320621,0.472802666666667
320622,0.700200333333333
320623,0.696269333333334
320624,0.422260666666666
320625,0.850083666666667
320626,0.279156
320627,0.708945111111111
320628,0.217368666666667
320629,0.923344694444445
320630,0.561193905555555
320631,0.678224714285714
320632,0.288779
320633,0.356747813492063
320634,0.863259022222222
320635,0.331848666666667
320636,0.829437
320637,0.894706333333334
320638,0.41793
320639,0.615407833333333
320640,0.17133
320641,0.390699733333333
320642,0.630387
320643,0.597001
388682,0.331540666666667
388683,0.080419801803752
388684,0.897063833333334
388685,0.139388333333333
388686,0.497900666666667
388687,0.323409666666667
388688,0.866465
388689,0.874263355555556
388690,0.881642583333334
388691,0.637040444444444
388692,0.201068333333333
388693,0.153751
388694,0.419437333333334
388695,0.783272666666666
388696,0.855086333333332
388697,0.83104925
388698,0.084970666666667
388699,0.843025999999999
388700,0.334627966666667
388701,0.139039666666667
388702,0.149536333333333
388703,0.368688666666666
388704,0.51889
388705,0.439443
388706,0.691541022222222
388707,0.477376666666667
388708,0.232054333333333
388709,0.237261666666667
388710,0.805826000000001
388711,0.754533
388712,0.353152333333334
388713,0.01286
388714,0.018656666666667
388715,0.397980333333333
388716,0.113733
388717,0.268347
388718,0.828387666666667
388719,0.552707000000001
388720,0.200218333333333
388721,0.490742
388722,0.589904
388723,0.275878333333333
388724,0.876048666666668
388725,0.489056
388726,0.477878733333333
388727,0.454415333333333
388728,0.941564811111112
388729,0.254031333333333
388730,0.069927571428572
388731,0.429230333333333
388732,0.518855777777778
388733,0.881570516666667
388734,0.889331777777778
388735,0.823481078703705
388736,0.039142822200566
388737,0.261612333333333
388738,0.466809666666667
388739,0.83778708531746
388740,0.005915666666667
388741,0.671996666666667
388742,0.911957333333334
388743,0.409604666666667
388744,0.7865112
388745,0.001066666666667
388746,0.296534666666667
388747,0.180340666666667
388748,0.511333
388749,0.933672333333334
388750,0.030947569210419
388751,0.290118571428571
388752,0.964076588888889
388753,0.896792146428571
388754,0.012899866666667
388755,0.750712666666667
388756,0.922385444444445
388757,0.089788333333334
388758,0.240042666666667
388759,0.917614455555555
388760,0.821401999999999
388761,0.823072833333334
388762,0.684902333333334
388763,0.860475333333335
388764,0.834334277777778
388765,0.4978334
388766,0.843194666666667
388767,0.745243333333334
388768,0.661324
388769,0.695709333333334
388770,0.103878333333333
388771,0.736962666666667
388772,0.136539333333333
388773,0.42762273968254
388774,0.450285777777777
388775,0.223369027777777
388776,0.814067999999999
388777,0.293945666666666
388778,0.448649666666666
388779,0.360573333333333
388780,0.853413333333334
388781,0.932927444444445
388782,0.171629666666667
388783,0.642438666666666
388784,0.501841333333333
388785,0.911397333333334
388786,0.92815895378788
388787,0.0267749
388788,0.558182666666667
388789,0.621594666666666
388790,0.541037
388791,0.659043287037037
388792,0.2931965
388793,0.910100666666667
388794,0.359092
388795,0.196363333333334
388796,0.411084333333333
388797,0.379890888888889
388798,0.274938677777778
388799,0.625704444444444
388800,0.866726361111111
388801,0.509189333333333
388802,0.936453833333333
388803,0.798539333333333
388804,0.289066777777778
388805,0.864410111111112
388806,0.667449000000001
388807,0.470641777777778
388808,0.860460444444444
388809,0.487136333333333
388810,0.466110166666667
388811,0.541103611111111
388812,0.381967333333333
388813,0.894640905555556
388814,0.286140333333333
388815,0.778927388888888
388816,0.614296000000001
388817,0.279519777777778
388818,0.279038294444445
388819,0.675303
388820,0.448829333333334
388821,0.541157666666667
388822,0.819633547619048
388823,0.374319999999999
388824,0.5995225
388825,0.874909
388826,0.408460333333333
388827,0.428866666666667
388828,0.082256
388829,0.095433111111111
388830,0.356041666666667
388831,0.5608
456869,0.285722
456870,0.375521
456871,0.812284833333333
456872,0.183511
456873,0.492508333333334
456874,0.286792666666667
456875,0.907696138888889
456876,0.182614333333333
456877,0.816873333333333
456878,0.177379
456879,0.572263
456880,0.082698666666667
456881,0.173859
456882,0.71738
456883,0.796158
456884,0.165240666666667
456885,0.440724
456886,0.783384333333333
456887,0.911774970899471
456888,0.107315333333333
456889,0.160758
456890,0.475158
456891,0.557242666666667
456892,0.389549
456893,0.483178414285714
456894,0.017210547619048
456895,0.073486857142857
456896,0.750160388888889
456897,0.354151666666667
456898,0.184529
456899,0.400556000000001
456900,0.021976333333333
456901,0.067332666666667
456902,0.660785083333334
456903,0.172198666666667
456904,0.423005833333334
456905,0.760690416666667
456906,0.821614333333333
456907,0.188291
456908,0.442759666666667
456909,0.073258824928775
456910,0.18193
456911,0.777609666666668
456912,0.516352333333334
456913,0.351884777777778
456914,0.029073260519573
456915,0.486232406349207
456916,0.831091626984127
456917,0.203869333333333
456918,0.555076666666667
456919,0.562905
456920,0.580586333333333
456921,0.649130666666666
456922,0.133422666666667
456923,0.726379916666666
456924,0.809291916666667
456925,0.460182333333333
456926,0.490089095238095
456927,0.0455
456928,0.627000666666668
456929,0.822993166666667
456930,0.459427666666667
456931,0.619576
456932,0.248058
456933,0.026146666666667
456934,0.170750333333333
456935,0.566738333333334
456936,0.732088
456937,0.805528444444445
456938,0.548519
456939,0.761786
456940,0.251986992857143
456941,0.013344
456942,0.015375181533451
456943,0.931687222222224
456944,0.726132555555555
456945,0.294887666666667
456946,0.158693666666667
456947,0.585076333333334
456948,0.797959333333334
456949,0.120477
456950,0.810595000000001
456951,0.837198777777778
456952,0.31147555
456953,0.635553333333333
456954,0.652232333333333
456955,0.626967666666666
456956,0.845263555555556
456957,0.616627999999999
456958,0.553528666666665
456959,0.022981920634921
456960,0.144831380952381
456961,0.111302222222222
456962,0.521514
456963,0.066578762566138
456964,0.066932
456965,0.499202333333333
456966,0.503159
456967,0.856205333333334
456968,0.932184666666667
456969,0.165274
456970,0.741683111111112
456971,0.586482666666667
456972,0.710189666666666
456973,0.278163733333333
456974,0.190106333333333
456975,0.620394666666666
456976,0.391422666666666
456977,0.592515666666667
456978,0.105704
456979,0.462409877777778
456980,0.673488333333333
456981,0.327524666666667
456982,0.243754666666667
456983,0.873986766666667
456984,0.806058666666666
456985,0.779658591414142
456986,0.952982833333333
456987,0.006155940079365
456988,0.808849333333334
456989,0.906691
456990,0.699593666666667
456991,0.898698539682539
456992,0.060724666666667
456993,0.716143333333333
456994,0.334053611111111
456995,0.403933333333332
456996,0.824193333333333
456997,0.542530666666667
456998,0.353510333333333
456999,0.482096980555556
457000,0.597852
457001,0.408715
457002,0.374100666666666
457003,0.390633
457004,0.697467066666667
457005,0.865983298989899
457006,0.30341
457007,0.428081666666666
457008,0.500248333333333
457009,0.701377333333333
457010,0.481657332828283
457011,0.426347
457012,0.875394083333334
457013,0.286332333333334
457014,0.272172111111111
457015,0.161799666666667
457016,0.184888333333333
457017,0.713985333333333
457018,0.231112
525053,0.3505065
525054,0.336879666666667
525055,0.024592
525056,0.836161865873014
525057,0.883193222222223
525058,0.34624
525059,0.494164
525060,0.149900333333333
525061,0.804211333333333
525062,0.570717838888888
525063,0.578574333333334
525064,0.004232
525065,0.24158
525066,0.724597333333334
525067,0.734887666666666
525068,0.146490666666667
525069,0.353719333333333
525070,0.832082
525071,0.667111333333333
525072,0.342463333333334
525073,0.110474666666667
525074,0.086391666666667
525075,0.696313333333333
525076,0.313191666666667
525077,0.788718666666667
525078,0.903889333333333
525079,0.205572041666667
525080,0.76801625
525081,0.061544333333333
525082,0.759741666666667
525083,0.275122666666667
525084,0.018248
525085,0.001835444444444
525086,0.727794333333334
525087,0.212790666666667
525088,0.3794768
525089,0.670212
525090,0.910896333333334
525091,0.131387333333334
525092,0.817041000000001
525093,0.051858915873016
525094,0.278781666666667
525095,0.811135461111111
525096,0.414523666666666
525097,0.469836583333333
525098,0.803333888888889
525099,0.475821166666667
525100,0.780707000000001
525101,0.174548333333333
525102,0.544949666666667
525103,0.480129
525104,0.426435666666667
525105,0.841495
525106,0.142614666666667
525107,0.732509000000001
525108,0.941631805555556
525109,0.793005333333333
525110,0.475951
525111,0.001700666666667
525112,0.362320666666667
525113,0.009673666666667
525114,0.404530666666667
525115,0.012629333333333
525116,0.171141333333333
525117,0.418278666666666
525118,0.294841333333333
525119,0.803078666666667
525120,0.488665
525121,0.359413055555555
525122,0.580405566666666
525123,0.835225
525124,0.397893333333333
525125,0.369934666666667
525126,0.024269251859763
525127,0.853716333333334
525128,0.774716666666666
525129,0.135334
525130,0.449069666666667
525131,0.762376666666666
525132,0.539506666666667
525133,0.723656666666667
525134,0.824905333333335
525135,0.8292555
525136,0.2151875
525137,0.742834333333333
525138,0.955740166666666
525139,0.581121
525140,0.8896682
525141,0.101241
525142,0.828397000000001
525143,0.087791
525144,0.452331527777778
525145,0.28569
525146,0.401050666666667
525147,0.097636666666667
525148,0.174516666666667
525149,0.400896333333333
525150,0.247064666666667
525151,0.271474
525152,0.849940117063493
525153,0.1526
525154,0.454140333333333
525155,0.53219
525156,0.260023666666667
525157,0.275851944444445
525158,0.067054333333333
525159,0.132296333333333
525160,0.439621793650794
525161,0.572647
525162,0.07221663005698
525163,0.171952
525164,0.168630666666666
525165,0.402532333333333
525166,0.235756
525167,0.943529666666668
525168,0.846696333333333
525169,0.831087777777778
525170,0.916966777777779
525171,0.106275333333333
525172,0.003404333333333
525173,0.623201333333333
525174,0.845288
525175,0.885695633333333
525176,0.379454333333333
525177,0.784601333333334
525178,0.940020896560847
525179,0.349408472222222
525180,0.030835333333333
525181,0.561669
525182,0.428750666666667
525183,0.500635333333333
525184,0.624988333333333
525185,0.382390666666667
525186,0.373569333333334
525187,0.118269666666667
525188,0.280275666666666
525189,0.903764695767196
525190,0.305251666666667
525191,0.471042777777778
525192,0.198167666666667
525193,0.928169243867245
525194,0.482335053571429
525195,0.298492333333333
525196,0.084426666666667
525197,0.304351333333333
525198,0.475431388888888
525199,0.198961
525200,0.389136502380952
525201,0.573418666666667
525202,0.441031666666667
593230,0.223493666666667
593231,0.659776999999999
593232,0.669056666666667
593233,0.788925244444445
593234,0.366245
593235,0.366918333333333
593236,0.486888666666667
593237,0.662362466666665
593238,0.767392666666666
593239,0.874401351851852
593240,0.649791333333333
593241,0.617977
593242,0.253103666666667
593243,0.095167
593244,0.585886
593245,0.209369666666667
593246,0.692873333333333
593247,0.872294666666666
593248,0.40320180952381
593249,0.711752666666667
593250,0.065889
593251,0.082249
593252,0.107416
593253,0.520812666666667
593254,0.882580296825396
593255,0.623687333333334
593256,0.754117944444444
593257,0.798538666666668
593258,0.114434
593259,0.845233333333334
593260,0.184189
593261,0.468999666666667
593262,0.137975666666667
593263,0.414631
593264,0.293975999999999
593265,0.798071333333333
593266,0.081018333333333
593267,0.888785666666667
593268,0.113112
593269,0.78208
593270,0.371924666666666
593271,0.582444666666667
593272,0.648225
593273,0.457255666666666
593274,0.219851666666666
593275,0.642501444444445
593276,0.701118222222222
593277,0.071058367003367
593278,0.811949666666667
593279,0.596339
593280,0.274949666666667
593281,0.675868555555556
593282,0.721193333333333
593283,0.680167000000001
593284,0.325497666666667
593285,0.195237333333333
593286,0.345639333333333
593287,0.851243644444445
593288,0.588565
593289,0.822678
593290,0.471056666666666
593291,0.513212666666666
593292,0.26277
593293,0.099050333333333
593294,0.717191333333334
593295,0.785766
593296,0.495008333333334
593297,0.187338333333333
593298,0.529826592592593
593299,0.497460335714285
593300,0.856262055555555
593301,0.136808666666667
593302,0.300444333333333
593303,0.783109555555556
593304,0.023424666666667
593305,0.933468946428572
593306,0.062972333333333
593307,0.230843
593308,0.038798666666667
593309,0.673205333333334
593310,0.911332611111111
593311,0.493140333333333
593312,0.829684333333333
593313,0.353086166666667
593314,0.225171
593315,0.926159
593316,0.777957666666668
593317,0.500748055555556
593318,0.687802
593319,0.294685666666667
593320,0.008997333333333
593321,0.536449333333333
593322,0.299601333333334
593323,0.875684666666668
593324,0.69337875
593325,0.05293
593326,0.885679222222224
593327,0.627697
593328,0.226942
593329,0.205400777777778
593330,0.868787666666667
593331,0.315325666666666
593332,0.604745555555555
593333,0.112046333333333
593334,0.150678666666667
593335,0.164259666666667
593336,0.097907666666667
593337,0.526763333333333
593338,0.395309333333334
593339,0.847124000000001
593340,0.278308277777778
593341,0.024131333333333
593342,0.280044333333333
593343,0.268705
593344,0.806989444444445
593345,0.695338688888888
593346,0.56806
593347,0.177281333333333
593348,0.195519666666667
593349,0.009182333333333
593350,0.667125666666666
593351,0.158083
593352,0.514971333333333
593353,0.408065333333333
593354,0.371246
593355,0.630379333333334
593356,0.582406999999999
593357,0.112939333333333
593358,0.908917333333335
593359,0.389576666666667
593360,0.318305
593361,0.151765
593362,0.366155
593363,0.185243333333334
593364,0.403738666666666
593365,0.431499
593366,0.679780972222223
593367,0.784277833333333
593368,0.153244333333333
593369,0.524402333333334
593370,0.91515211002886
593371,0.213555833333333
593372,0.838406
593373,0.479371
